Customer_ID,Gender,Age,Vintage,Is_Active,City_Category,Customer_Category,Product_Holding_B1,Product_Holding_B2
CC349954,Male,40,15,0,C1,S2,['P11'],['P00']
CC394016,Male,53,21,0,C2,S1,['P13'],['P00']
CC356401,Male,43,44,1,C2,S3,"['P13', 'P20', 'P21']","['P1', 'P12']"
CC391912,Male,44,34,0,C1,S3,['P13'],['P00']
CC249418,Female,39,16,0,C2,S3,"['P16', 'P21']","['P8', 'P12']"
CC200958,Female,40,32,0,C1,S3,['P13'],['P3']
CC369907,Male,29,15,1,C1,S2,"['P12', 'P13']",['P5']
CC205383,Male,36,22,1,C1,S3,"['P12', 'P17', 'P20', 'P21']","['P1', 'P3', 'P8', 'P10']"
CC372347,Female,30,15,0,C1,S3,['P16'],['P12']
CC369756,Male,58,36,0,C1,S3,"['P13', 'P21']",['P12']
CC323080,Male,46,14,0,C2,S2,['P11'],['P00']
CC286579,Female,55,12,1,C1,S3,"['P16', 'P20']","['P6', 'P8']"
CC296379,Female,53,12,1,C2,S2,"['P16', 'P21']","['P6', 'P7']"
CC267943,Male,28,14,1,C2,S3,"['P12', 'P13', 'P17']","['P1', 'P8']"
CC260139,Male,27,15,1,C1,S3,"['P12', 'P13', 'P15', 'P17']","['P6', 'P7', 'P8']"
CC289035,Male,31,12,0,C2,S3,['P16'],['P6']
CC324170,Male,35,13,0,C2,S2,"['P12', 'P17']",['P11']
CC260203,Male,46,15,0,C1,S3,"['P12', 'P13', 'P21']","['P8', 'P10']"
CC257023,Male,43,15,0,C2,S2,['P16'],['P8']
CC226838,Male,48,27,1,C2,S3,"['P13', 'P17', 'P21']","['P6', 'P12']"
CC389856,Male,49,11,1,C2,S1,['P21'],['P13']
CC227787,Male,38,17,0,C2,S2,['P13'],['P6']
CC257679,Male,41,15,0,C1,S3,"['P12', 'P13', 'P17', 'P21']","['P4', 'P8', 'P10']"
CC323543,Male,44,15,0,C2,S1,['P00'],['P00']
CC341570,Male,27,16,0,C1,S3,['P2'],['P00']
CC356588,Female,29,46,1,C1,S3,"['P18', 'P19', 'P20']","['P1', 'P12', 'P13']"
CC369172,Male,50,58,1,C1,S1,"['P13', 'P17']",['P12']
CC295404,Male,25,12,0,C2,S3,"['P16', 'P17']",['P6']
CC381823,Male,42,12,0,C1,S3,['P16'],['P10']
CC388062,Male,27,12,0,C1,S1,['P21'],['P16']
CC393597,Male,53,39,1,C2,S3,['P13'],['P1']
CC370677,Male,45,53,0,C1,S2,"['P13', 'P17']",['P12']
CC390309,Male,51,25,0,C1,S3,['P13'],['P00']
CC390708,Female,45,10,0,C2,S3,['P13'],['P10']
CC240369,Male,29,17,0,C1,S3,"['P12', 'P16']","['P8', 'P10']"
CC269740,Male,31,35,0,C2,S1,['P13'],['P8']
CC395270,Female,59,30,1,C2,S3,['P13'],['P00']
CC378362,Male,27,13,0,C2,S1,"['P16', 'P21']",['P12']
CC242909,Male,33,23,0,C2,S3,"['P12', 'P16']",['P8']
CC314505,Female,56,13,0,C1,S3,"['P13', 'P19']","['P9', 'P12']"
CC279232,Female,47,13,1,C1,S3,"['P12', 'P13', 'P19']","['P8', 'P9']"
CC388962,Male,24,44,1,C2,S2,"['P13', 'P19']",['P1']
CC277773,Female,51,13,0,C2,S2,['P16'],['P6']
CC320910,Female,32,13,0,C2,S2,['P2'],['P00']
CC249176,Female,38,16,1,C2,S3,"['P10', 'P12', 'P16']","['P1', 'P8']"
CC235199,Male,47,17,0,C1,S3,['P13'],['P8']
CC386061,Male,44,11,0,C2,S1,['P17'],['P16']
CC374571,Female,30,14,0,C1,S3,"['P13', 'P21']",['P12']
CC224310,Male,28,18,1,C2,S3,"['P10', 'P12', 'P13']","['P1', 'P5', 'P8']"
CC202336,Male,44,32,1,C2,S3,"['P13', 'P15']","['P3', 'P8']"
CC380195,Female,41,32,1,C2,S2,"['P13', 'P17']","['P1', 'P12']"
CC224537,Male,52,21,1,C1,S3,"['P10', 'P12', 'P16', 'P21']","['P6', 'P7', 'P8', 'P9']"
CC313498,Male,30,14,0,C2,S1,"['P13', 'P19']",['P9']
CC372361,Male,40,15,0,C2,S3,"['P12', 'P16', 'P21']","['P4', 'P5', 'P10']"
CC215152,Male,46,19,0,C1,S2,['P16'],['P6']
CC276613,Male,48,14,0,C1,S3,"['P12', 'P20', 'P21']","['P2', 'P8']"
CC388725,Male,25,32,0,C2,S2,['P13'],['P00']
CC326534,Male,38,13,0,C2,S2,['P11'],['P00']
CC380067,Male,35,13,0,C2,S3,"['P13', 'P17']",['P12']
CC337786,Female,26,16,1,C1,S2,['P10'],['P00']
CC367999,Male,26,29,0,C2,S2,"['P13', 'P21']",['P12']
CC378737,Male,29,13,1,C1,S3,"['P13', 'P19']",['P12']
CC379207,Female,39,13,0,C1,S2,"['P13', 'P19']",['P12']
CC205686,Male,31,55,1,C1,S2,"['P8', 'P12', 'P13']","['P3', 'P4', 'P7']"
CC304788,Female,46,24,0,C1,S1,['P13'],['P7']
CC336187,Male,45,11,0,C1,S3,['P11'],['P00']
CC209468,Male,28,13,0,C2,S3,"['P7', 'P8', 'P16']","['P3', 'P6']"
CC377870,Male,51,13,0,C1,S2,"['P13', 'P21']",['P12']
CC201100,Male,41,28,0,C2,S2,"['P12', 'P13']","['P3', 'P8']"
CC254893,Male,52,15,0,C1,S3,"['P10', 'P12', 'P13', 'P21']","['P4', 'P5', 'P7', 'P8']"
CC387351,Male,51,12,1,C1,S2,['P17'],['P16']
CC370659,Female,43,16,0,C1,S1,"['P16', 'P17']",['P12']
CC387998,Male,29,11,0,C2,S3,"['P16', 'P20']",['P10']
CC337515,Male,29,13,1,C2,S3,['P11'],['P00']
CC228949,Male,42,29,1,C2,S2,['P13'],['P8']
CC368000,Male,41,37,0,C1,S1,"['P13', 'P20']",['P12']
CC311004,Female,36,16,0,C1,S3,['P13'],['P9']
CC369747,Female,58,25,0,C1,S3,"['P13', 'P21']",['P12']
CC391130,Male,42,11,1,C2,S3,['P16'],['P00']
CC244631,Female,29,16,0,C2,S2,['P13'],['P6']
CC205144,Female,57,18,0,C1,S3,"['P12', 'P13', 'P17']","['P3', 'P8']"
CC280560,Male,35,13,0,C1,S3,['P16'],['P8']
CC238770,Female,38,26,0,C1,S2,"['P12', 'P16']",['P8']
CC379184,Female,47,13,1,C1,S2,"['P18', 'P19']","['P1', 'P13']"
CC374957,Female,47,15,0,C2,S3,['P16'],['P12']
CC314162,Male,31,13,1,C2,S2,"['P12', 'P16']",['P9']
CC365681,Male,25,27,0,C1,S2,"['P17', 'P21']",['P13']
CC396809,Female,53,14,0,C2,S3,['P13'],['P1']
CC261765,Male,49,15,0,C1,S3,"['P16', 'P21']","['P8', 'P12']"
CC394859,Male,38,24,0,C2,S2,['P00'],['P00']
CC372087,Male,59,16,0,C1,S3,"['P16', 'P21']",['P12']
CC392354,Male,28,35,0,C1,S2,['P13'],['P1']
CC335727,Female,37,11,0,C2,S3,['P11'],['P00']
CC374865,Male,30,17,1,C2,S1,"['P12', 'P16']","['P1', 'P10']"
CC377863,Male,43,27,0,C2,S2,['P13'],['P12']
CC297782,Male,45,12,0,C2,S2,['P13'],['P8']
CC231917,Female,43,24,1,C1,S3,['P16'],['P8']
CC273193,Male,40,14,0,C1,S3,"['P13', 'P17', 'P20']","['P8', 'P9', 'P12']"
CC334467,Male,33,12,0,C2,S3,['P11'],['P00']
CC209313,Male,29,12,0,C2,S2,['P13'],['P3']
CC273551,Female,27,16,1,C2,S2,['P13'],['P6']
CC300054,Male,53,11,1,C1,S3,"['P10', 'P16']","['P6', 'P8']"
CC208233,Male,39,62,0,C1,S2,"['P10', 'P12', 'P13', 'P17', 'P20', 'P21']","['P3', 'P4', 'P6', 'P7', 'P8']"
CC392059,Male,38,22,0,C2,S2,['P16'],['P00']
CC239840,Female,46,29,0,C2,S2,"['P12', 'P13', 'P15']","['P8', 'P10']"
CC217262,Male,27,18,0,C2,S2,['P16'],['P8']
CC298936,Male,47,12,0,C2,S2,"['P16', 'P20']","['P7', 'P8']"
CC275998,Male,52,13,0,C2,S2,['P8'],['P2']
CC211432,Male,47,11,1,C2,S3,['P13'],['P3']
CC316489,Female,56,12,0,C2,S1,['P13'],['P9']
CC210804,Female,42,24,1,C2,S1,"['P8', 'P13']",['P3']
CC380363,Male,27,12,0,C2,S2,['P16'],['P12']
CC376203,Male,32,14,1,C2,S2,"['P16', 'P17', 'P21']","['P10', 'P12']"
CC371953,Female,55,15,1,C1,S2,"['P12', 'P16']",['P1']
CC244783,Male,27,44,0,C2,S3,"['P13', 'P17']",['P8']
CC366338,Male,51,23,0,C2,S1,"['P13', 'P21']",['P12']
CC283631,Male,49,12,1,C2,S3,['P16'],['P8']
CC234018,Male,24,17,0,C1,S2,"['P8', 'P16']",['P6']
CC242120,Male,53,17,0,C1,S2,"['P12', 'P16']",['P8']
CC283713,Male,55,22,1,C1,S3,['P13'],['P6']
CC213462,Female,33,29,1,C1,S3,['P13'],['P8']
CC216424,Male,27,18,1,C2,S3,"['P12', 'P16', 'P21']","['P4', 'P8', 'P10']"
CC240402,Male,26,17,0,C2,S2,"['P10', 'P12', 'P13']","['P6', 'P8']"
CC360661,Male,32,18,0,C1,S2,"['P19', 'P21']","['P10', 'P13']"
CC382508,Male,31,19,0,C1,S1,['P20'],['P13']
CC315340,Male,30,13,0,C1,S1,"['P13', 'P19']","['P9', 'P12']"
CC382629,Male,38,12,0,C2,S3,['P19'],['P13']
CC327804,Female,48,13,0,C1,S3,['P11'],['P00']
CC379190,Male,52,13,0,C1,S3,"['P13', 'P19']",['P12']
CC246744,Male,32,16,0,C2,S2,"['P10', 'P12', 'P16']","['P6', 'P8']"
CC307388,Male,27,10,0,C2,S1,['P13'],['P8']
CC386242,Male,31,12,0,C2,S3,['P17'],['P13']
CC394974,Male,45,37,0,C2,S2,['P13'],['P00']
CC384794,Female,49,11,0,C1,S2,['P17'],['P16']
CC274687,Female,52,14,0,C1,S3,"['P8', 'P13']","['P4', 'P7']"
CC379624,Male,28,13,0,C1,S1,"['P16', 'P19']",['P12']
CC337146,Male,55,12,0,C2,S1,['P11'],['P00']
CC226276,Male,41,30,0,C1,S2,"['P13', 'P15', 'P20']","['P8', 'P10', 'P12']"
CC393985,Female,30,10,0,C2,S3,['P13'],['P00']
CC395653,Female,31,38,1,C2,S2,['P00'],['P00']
CC213765,Male,59,33,1,C2,S3,"['P13', 'P17', 'P20']","['P8', 'P12']"
CC385081,Male,28,12,0,C1,S2,['P17'],['P16']
CC264862,Female,24,14,0,C1,S2,['P16'],['P8']
CC380765,Male,47,12,1,C2,S2,['P16'],['P12']
CC235158,Male,30,23,0,C1,S2,"['P12', 'P17', 'P21']","['P8', 'P10']"
CC293057,Male,28,11,1,C1,S2,"['P8', 'P16']",['P6']
CC310464,Male,29,18,1,C1,S3,"['P12', 'P16', 'P20']","['P1', 'P9', 'P10']"
CC301845,Male,42,10,0,C2,S2,"['P8', 'P11']",['P6']
CC392232,Male,57,36,0,C1,S3,['P13'],['P00']
CC372777,Male,55,14,0,C2,S1,"['P16', 'P21']",['P12']
CC395050,Male,29,49,0,C1,S3,['P00'],['P1']
CC272923,Female,43,13,0,C2,S3,['P8'],['P00']
CC387805,Male,51,11,0,C2,S3,"['P20', 'P21']",['P13']
CC368293,Female,30,38,0,C2,S2,"['P17', 'P20', 'P21']","['P1', 'P12', 'P13']"
CC375974,Female,32,14,0,C2,S3,"['P16', 'P17']",['P12']
CC245275,Male,38,16,0,C1,S3,['P16'],['P8']
CC359671,Female,44,57,0,C2,S3,"['P13', 'P20']",['P12']
CC391227,Female,30,10,1,C2,S2,['P16'],['P00']
CC306416,Male,25,10,1,C2,S2,"['P8', 'P16']","['P6', 'P7']"
CC393825,Female,26,53,1,C2,S3,['P13'],['P00']
CC366123,Male,43,17,0,C1,S3,['P21'],['P16']
CC309178,Female,48,9,1,C1,S1,['P16'],['P8']
CC317323,Male,35,11,0,C2,S1,['P13'],['P9']
CC242545,Male,26,16,0,C1,S1,['P13'],['P8']
CC394467,Male,40,41,1,C2,S3,['P13'],['P1']
CC274581,Female,25,39,1,C2,S3,"['P12', 'P13', 'P17', 'P20', 'P21']","['P1', 'P5', 'P7', 'P8']"
CC260671,Male,53,15,1,C1,S3,"['P13', 'P15']","['P6', 'P8']"
CC262563,Male,50,14,0,C2,S2,['P13'],['P8']
CC255872,Male,26,15,0,C2,S2,['P8'],['P00']
CC379246,Male,28,13,0,C1,S2,"['P16', 'P19']",['P12']
CC312711,Female,44,22,0,C1,S3,"['P10', 'P12', 'P16']","['P1', 'P9']"
CC200582,Female,35,30,0,C2,S2,"['P8', 'P13']",['P3']
CC379213,Male,44,23,1,C1,S2,"['P13', 'P19']","['P1', 'P12']"
CC321022,Male,51,13,0,C1,S1,['P11'],['P00']
CC376195,Male,32,14,0,C2,S3,['P17'],['P16']
CC389962,Male,30,54,0,C2,S2,['P13'],['P12']
CC217111,Female,31,45,0,C1,S3,"['P17', 'P20', 'P21']","['P8', 'P12', 'P13']"
CC390210,Male,39,11,0,C2,S3,['P13'],['P00']
CC291724,Female,49,12,0,C2,S3,['P16'],['P8']
CC386459,Male,30,12,1,C1,S1,['P00'],['P16']
CC278372,Male,30,12,0,C1,S3,"['P12', 'P13', 'P19']","['P8', 'P9']"
CC376103,Female,27,14,0,C2,S3,"['P16', 'P17']","['P4', 'P12']"
CC226946,Female,55,17,0,C1,S3,"['P13', 'P21']",['P8']
CC396420,Female,42,29,0,C1,S2,['P13'],['P00']
CC310455,Female,52,24,0,C1,S2,['P13'],['P9']
CC310286,Male,47,29,0,C1,S3,"['P13', 'P19']","['P9', 'P12']"
CC231147,Male,48,53,1,C2,S3,"['P13', 'P17', 'P19', 'P20', 'P21']","['P1', 'P8', 'P9', 'P12']"
CC319015,Female,44,15,0,C1,S3,['P11'],['P00']
CC254632,Male,31,47,1,C1,S2,"['P8', 'P13']",['P1']
CC394802,Male,30,15,0,C2,S1,['P13'],['P00']
CC286801,Male,32,19,0,C2,S2,['P00'],['P8']
CC264035,Male,47,29,0,C2,S3,"['P12', 'P13', 'P21']","['P5', 'P8', 'P10']"
CC314282,Female,34,14,1,C1,S1,"['P9', 'P13']",['P1']
CC290129,Female,50,12,0,C1,S3,"['P10', 'P16']",['P8']
CC376528,Male,41,39,0,C2,S2,['P13'],['P12']
CC392993,Male,45,10,1,C1,S2,['P13'],['P00']
CC395159,Male,55,11,1,C1,S2,['P13'],['P00']
CC219915,Female,44,21,0,C2,S2,['P13'],['P8']
CC230515,Female,59,17,0,C2,S3,"['P16', 'P17']","['P6', 'P8']"
CC303643,Female,56,10,0,C2,S2,"['P8', 'P13']",['P6']
CC234953,Male,49,34,0,C2,S3,"['P13', 'P17']","['P8', 'P12']"
CC364544,Male,32,31,0,C1,S3,['P00'],['P13']
CC381913,Female,59,14,0,C2,S3,['P16'],['P10']
CC220165,Male,35,30,0,C2,S2,"['P13', 'P20']","['P6', 'P8']"
CC385733,Female,26,11,0,C1,S3,['P17'],['P16']
CC204133,Male,51,17,1,C1,S3,['P13'],['P3']
CC376724,Male,28,14,0,C2,S3,['P16'],['P12']
CC236081,Female,47,17,0,C2,S3,"['P12', 'P16', 'P21']","['P1', 'P8']"
CC250619,Male,49,16,0,C2,S3,"['P10', 'P12', 'P16', 'P17', 'P21']","['P4', 'P6', 'P7', 'P8']"
CC387800,Male,28,12,0,C1,S1,['P17'],['P16']
CC265043,Male,49,14,0,C1,S2,['P13'],['P8']
CC383456,Male,39,11,0,C1,S3,['P17'],['P16']
CC252701,Male,27,16,0,C2,S1,"['P8', 'P13']","['P6', 'P7']"
CC389161,Male,26,11,0,C2,S3,['P13'],['P00']
CC391077,Male,36,10,0,C1,S3,['P16'],['P10']
CC318365,Male,28,13,0,C2,S1,['P15'],['P13']
CC376023,Male,35,15,0,C1,S2,"['P16', 'P21']","['P4', 'P12']"
CC320813,Male,33,13,0,C2,S2,['P00'],['P00']
CC383389,Male,33,12,0,C1,S3,"['P17', 'P19']",['P16']
CC330941,Male,27,13,0,C2,S1,['P11'],['P00']
CC284963,Male,32,41,0,C2,S2,"['P12', 'P13']",['P8']
CC313252,Male,27,14,0,C2,S1,['P13'],['P9']
CC208913,Male,28,13,0,C2,S3,['P13'],['P3']
CC315557,Male,39,13,0,C1,S2,['P13'],['P9']
CC248348,Male,49,33,0,C1,S2,"['P13', 'P17']","['P8', 'P12']"
CC284896,Male,49,13,1,C1,S2,"['P12', 'P16']","['P4', 'P8']"
CC392277,Male,44,37,0,C1,S2,['P13'],['P00']
CC383058,Male,27,13,0,C1,S3,['P17'],['P16']
CC287987,Male,44,13,1,C2,S2,"['P8', 'P13']",['P1']
CC366681,Male,28,17,1,C1,S3,"['P12', 'P13']",['P10']
CC356255,Female,47,19,0,C1,S3,"['P16', 'P17', 'P20']","['P5', 'P12']"
CC376661,Male,29,14,0,C1,S2,['P16'],['P12']
CC250912,Female,54,16,0,C2,S3,"['P8', 'P13', 'P15']","['P6', 'P7']"
CC300086,Male,31,11,0,C2,S1,['P16'],['P8']
CC258728,Male,31,14,0,C2,S3,"['P13', 'P21']","['P8', 'P12']"
CC386419,Male,32,11,0,C2,S3,['P17'],['P16']
CC392523,Male,50,40,1,C2,S3,['P13'],['P00']
CC281113,Female,28,13,0,C1,S2,"['P16', 'P21']","['P7', 'P8']"
CC379239,Female,54,14,0,C2,S3,"['P13', 'P19']",['P12']
CC337845,Male,33,12,1,C1,S3,['P1'],['P00']
CC274471,Female,29,14,1,C2,S3,"['P10', 'P12', 'P13']","['P5', 'P8']"
CC396443,Female,46,29,0,C1,S3,['P13'],['P00']
CC207409,Male,26,32,1,C2,S3,"['P8', 'P10', 'P12', 'P13', 'P21']","['P3', 'P4', 'P5', 'P6', 'P7']"
CC354039,Male,30,15,0,C2,S1,['P11'],['P00']
CC354856,Male,48,16,0,C2,S3,['P2'],['P00']
CC198957,Female,40,24,0,C1,S2,['P13'],['P3']
CC393559,Female,24,12,1,C1,S2,['P13'],['P00']
CC257764,Female,44,14,1,C1,S3,"['P7', 'P16']",['P6']
CC280518,Male,27,44,1,C1,S2,"['P7', 'P13']",['P6']
CC374062,Female,48,15,0,C1,S3,['P16'],['P12']
CC368333,Male,50,17,0,C1,S3,"['P16', 'P21']",['P12']
CC239679,Male,25,27,0,C1,S3,"['P13', 'P20', 'P21']","['P7', 'P8', 'P12']"
CC280355,Male,35,12,0,C1,S2,['P16'],['P8']
CC254140,Female,34,16,1,C2,S2,"['P12', 'P16']","['P8', 'P10']"
CC274152,Female,40,13,1,C1,S3,"['P12', 'P13', 'P21']","['P6', 'P8']"
CC383543,Male,51,12,0,C2,S2,['P17'],['P16']
CC382163,Male,29,27,1,C2,S3,"['P4', 'P13']",['P1']
CC394532,Female,59,10,0,C2,S3,['P16'],['P00']
CC377249,Male,25,13,0,C1,S2,"['P16', 'P21']","['P10', 'P12']"
CC268586,Male,38,42,0,C2,S2,"['P12', 'P13', 'P21']","['P1', 'P8']"
CC375166,Female,38,14,0,C2,S3,"['P12', 'P16']","['P5', 'P10']"
CC206610,Female,44,15,0,C2,S2,['P00'],['P3']
CC203587,Male,38,27,1,C2,S3,"['P12', 'P14', 'P16', 'P17', 'P18', 'P19', 'P20', 'P21']","['P3', 'P4', 'P5', 'P7', 'P8', 'P9', 'P10']"
CC382334,Male,44,22,0,C2,S3,"['P17', 'P20']",['P13']
CC220930,Male,26,18,0,C1,S3,"['P8', 'P10', 'P13']","['P4', 'P6']"
CC266185,Male,50,24,1,C2,S3,"['P12', 'P16', 'P21']","['P1', 'P8']"
CC374005,Female,28,14,0,C1,S1,"['P16', 'P21']",['P12']
CC364942,Male,29,16,0,C2,S1,"['P17', 'P21']",['P16']
CC368063,Female,50,16,0,C2,S3,"['P16', 'P17']",['P12']
CC379237,Male,28,13,0,C1,S2,"['P13', 'P19']",['P12']
CC384897,Male,42,12,0,C1,S3,['P17'],['P16']
CC395470,Male,29,12,1,C2,S2,['P16'],['P00']
CC387181,Female,30,12,0,C1,S3,['P17'],['P16']
CC349642,Female,29,16,0,C1,S1,"['P12', 'P21']",['P11']
CC397236,Male,31,25,0,C2,S3,['P13'],['P00']
CC381273,Male,30,23,0,C2,S3,['P17'],['P13']
CC260977,Male,45,17,0,C1,S3,"['P12', 'P16']","['P8', 'P10']"
CC397005,Male,30,25,0,C1,S2,['P13'],['P00']
CC264163,Male,53,14,0,C2,S3,"['P12', 'P13', 'P19']","['P4', 'P6', 'P8']"
CC386979,Male,59,12,0,C1,S2,['P17'],['P16']
CC374139,Male,26,15,0,C1,S3,"['P16', 'P17']","['P10', 'P12']"
CC207944,Male,30,14,0,C1,S1,"['P11', 'P12']",['P3']
CC245660,Male,29,15,0,C1,S3,"['P8', 'P13']",['P6']
CC253973,Female,51,16,0,C1,S3,['P16'],['P6']
CC272683,Female,28,13,0,C1,S3,['P00'],['P8']
CC297307,Female,46,13,0,C2,S1,"['P12', 'P13']",['P8']
CC395980,Male,43,12,1,C2,S3,['P16'],['P1']
CC239160,Female,52,17,0,C1,S3,['P13'],['P8']
CC298929,Male,57,52,1,C2,S3,"['P13', 'P21']","['P8', 'P12']"
CC244008,Male,25,16,0,C2,S2,"['P9', 'P12', 'P13', 'P17']","['P6', 'P7', 'P8']"
CC374174,Male,28,14,1,C1,S2,"['P12', 'P13']",['P4']
CC315267,Male,26,12,0,C1,S1,"['P13', 'P19']","['P9', 'P12']"
CC370227,Male,39,33,0,C2,S1,"['P13', 'P21']",['P12']
CC317423,Female,37,15,0,C1,S3,"['P9', 'P13']",['P1']
CC394285,Male,31,24,0,C1,S1,['P13'],['P00']
CC265419,Male,34,14,0,C2,S2,['P16'],['P8']
CC349073,Female,25,14,0,C2,S3,['P2'],['P00']
CC262713,Male,49,33,1,C1,S3,"['P8', 'P13']","['P6', 'P7']"
CC363312,Male,30,17,0,C1,S2,['P19'],['P16']
CC254315,Male,49,15,0,C2,S3,"['P12', 'P16']","['P8', 'P10']"
CC262619,Male,29,14,0,C2,S2,['P16'],['P8']
CC377506,Male,57,31,0,C1,S2,"['P13', 'P20']",['P12']
CC239637,Male,28,16,0,C1,S2,"['P10', 'P12', 'P16', 'P17', 'P21']","['P4', 'P5', 'P6', 'P8']"
CC233937,Female,51,19,0,C1,S2,"['P8', 'P13']",['P6']
CC314243,Female,35,42,1,C1,S3,"['P9', 'P13']",['P4']
CC300018,Male,48,10,1,C1,S3,"['P8', 'P13', 'P14', 'P17']","['P1', 'P6', 'P7']"
CC326185,Male,30,13,0,C2,S1,['P2'],['P00']
CC296030,Male,32,12,0,C1,S2,"['P8', 'P16']",['P4']
CC368292,Male,29,17,0,C1,S2,"['P19', 'P21']","['P12', 'P16']"
CC388188,Male,59,12,0,C1,S3,['P17'],['P16']
CC270854,Male,38,49,0,C2,S1,"['P12', 'P13']",['P8']
CC217684,Male,43,29,0,C1,S3,"['P13', 'P20', 'P21']","['P1', 'P8', 'P12']"
CC262458,Female,45,28,0,C2,S3,"['P13', 'P15', 'P17']","['P8', 'P12']"
CC391958,Male,57,9,1,C1,S1,['P13'],['P00']
CC395765,Female,33,13,1,C2,S3,['P16'],['P1']
CC326849,Male,36,14,1,C2,S3,['P11'],['P00']
CC394985,Male,50,31,0,C2,S3,['P13'],['P00']
CC388025,Female,47,12,0,C1,S3,"['P18', 'P20', 'P21']","['P1', 'P16', 'P17']"
CC220545,Male,55,18,0,C2,S2,['P13'],['P8']
CC247636,Female,28,34,0,C1,S1,"['P13', 'P21']","['P8', 'P12']"
CC379100,Male,46,13,0,C1,S3,"['P13', 'P19']",['P12']
CC369498,Female,30,16,0,C2,S3,"['P17', 'P21']","['P12', 'P16']"
CC388482,Male,49,12,0,C1,S3,['P17'],['P16']
CC362405,Female,51,18,0,C1,S3,['P21'],['P16']
CC371871,Female,37,16,0,C2,S1,['P16'],['P12']
CC368353,Male,39,16,0,C1,S3,"['P16', 'P21']",['P12']
CC241534,Female,28,28,1,C1,S2,['P13'],['P8']
CC254121,Male,26,27,0,C2,S2,['P13'],['P7']
CC258364,Female,38,15,0,C2,S3,['P16'],['P6']
CC392481,Female,44,39,1,C1,S3,['P13'],['P1']
CC303173,Male,47,10,0,C2,S2,['P16'],['P8']
CC390970,Male,35,10,0,C2,S3,['P16'],['P4']
CC226298,Female,59,18,0,C1,S2,"['P7', 'P13']",['P6']
CC267116,Female,43,16,1,C2,S3,['P13'],['P8']
CC305003,Male,40,57,0,C2,S3,"['P12', 'P13']",['P8']
CC371998,Male,47,15,0,C2,S2,"['P16', 'P17']",['P12']
CC310138,Female,31,17,0,C1,S3,['P13'],['P9']
CC273614,Male,28,13,1,C1,S3,"['P8', 'P13']",['P6']
CC212077,Male,30,19,0,C1,S2,"['P6', 'P13']",['P1']
CC373385,Male,26,14,0,C1,S2,"['P12', 'P16']",['P10']
CC396272,Male,30,11,1,C2,S1,['P13'],['P00']
CC248737,Female,43,15,0,C2,S3,"['P16', 'P17']","['P8', 'P12']"
CC240190,Male,44,25,1,C1,S2,['P16'],['P8']
CC385779,Female,25,11,0,C1,S3,['P17'],['P16']
CC377833,Female,29,14,0,C2,S2,"['P16', 'P21']",['P12']
CC367876,Male,57,16,0,C2,S1,"['P16', 'P17']","['P4', 'P12']"
CC379066,Male,26,22,0,C2,S2,"['P13', 'P19']",['P12']
CC236762,Male,38,17,0,C1,S1,['P13'],['P8']
CC255986,Female,45,15,0,C2,S3,"['P8', 'P16']",['P6']
CC369402,Male,46,16,0,C2,S3,"['P12', 'P16']",['P4']
CC374876,Male,31,15,0,C1,S3,"['P12', 'P16']",['P10']
CC359664,Female,37,19,0,C1,S3,['P21'],['P16']
CC338314,Male,29,18,1,C2,S3,['P11'],['P00']
CC276970,Female,33,13,0,C2,S3,"['P8', 'P21']","['P4', 'P7']"
CC236510,Female,32,46,0,C1,S3,"['P13', 'P20', 'P21']","['P8', 'P12']"
CC256538,Female,30,16,0,C1,S3,['P16'],['P8']
CC395176,Male,49,54,1,C2,S1,['P13'],['P00']
CC241573,Female,26,16,0,C1,S2,"['P10', 'P16']",['P8']
CC308130,Female,28,9,0,C2,S3,['P13'],['P8']
CC212500,Male,48,23,0,C2,S2,"['P13', 'P17']","['P8', 'P10']"
CC378971,Female,44,13,0,C1,S2,"['P16', 'P19']",['P12']
CC369115,Female,49,16,0,C1,S1,"['P12', 'P16']",['P5']
CC314361,Male,42,14,1,C2,S3,"['P12', 'P16', 'P19']","['P1', 'P9']"
CC305334,Male,32,10,0,C1,S2,['P16'],['P8']
CC372413,Male,29,15,0,C2,S1,"['P16', 'P21']",['P12']
CC384497,Male,26,12,0,C2,S3,['P17'],['P16']
CC277579,Female,41,36,1,C2,S3,"['P12', 'P13', 'P20']","['P1', 'P8']"
CC360044,Male,37,49,0,C2,S2,"['P13', 'P20']","['P10', 'P12']"
CC282887,Male,45,27,1,C2,S3,"['P12', 'P16', 'P20']","['P1', 'P8']"
CC223058,Male,26,17,0,C1,S3,"['P8', 'P13']",['P6']
CC314748,Male,26,13,0,C1,S1,"['P13', 'P21']","['P9', 'P12']"
CC318374,Male,26,23,1,C2,S2,"['P16', 'P20']","['P10', 'P15']"
CC329818,Male,43,13,0,C2,S3,['P11'],['P00']
CC249442,Male,44,16,0,C1,S3,['P16'],['P8']
CC297794,Male,33,12,1,C2,S2,"['P8', 'P13']","['P6', 'P7']"
CC339737,Male,26,18,0,C2,S3,['P2'],['P00']
CC392820,Male,32,44,0,C1,S1,['P13'],['P00']
CC248721,Male,31,16,0,C2,S3,"['P12', 'P13', 'P17']","['P4', 'P8']"
CC284535,Female,48,12,0,C1,S2,['P16'],['P8']
CC379257,Male,47,13,0,C2,S3,"['P13', 'P19']",['P12']
CC383325,Male,40,12,0,C1,S2,['P17'],['P16']
